"uf";"nome_municipio";"cod_tse";"cod_ibge";"numero_candidato";"votos_abs";"votos_perc"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"44";"8";"0,21"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"16";"1";"0,03"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"12";"62";"1,61"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"21";"2";"0,05"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"14";"0";"00,00"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"27";"0";"00,00"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"80";"0";"00,00"
"SP";"ANALÂNDIA";"61395";"3502002";"12";"53";"1,72"
"SP";"ANALÂNDIA";"61395";"3502002";"13";"944";"30,69"
"SP";"ANALÂNDIA";"61395";"3502002";"44";"15";"0,49"
"SP";"ANALÂNDIA";"61395";"3502002";"27";"1";"0,03"
"SP";"ANALÂNDIA";"61395";"3502002";"15";"185";"6,01"
"SP";"ANALÂNDIA";"61395";"3502002";"22";"1859";"60,44"
"SP";"ANALÂNDIA";"61395";"3502002";"30";"15";"0,49"
"SP";"ANALÂNDIA";"61395";"3502002";"80";"2";"0,07"
"SP";"ANALÂNDIA";"61395";"3502002";"14";"2";"0,07"
"SP";"ANALÂNDIA";"61395";"3502002";"21";"0";"00,00"
"SP";"ANALÂNDIA";"61395";"3502002";"16";"0";"00,00"
"SP";"ANDRADINA";"61417";"3502101";"13";"11518";"35,00"
"SP";"ANDRADINA";"61417";"3502101";"15";"1727";"5,25"
"SP";"ANDRADINA";"61417";"3502101";"16";"3";"0,01"
"SP";"ANDRADINA";"61417";"3502101";"21";"13";"0,04"
"SP";"ANDRADINA";"61417";"3502101";"27";"8";"0,02"
"SP";"ANDRADINA";"61417";"3502101";"80";"11";"0,03"
"SP";"ANDRADINA";"61417";"3502101";"22";"18800";"57,13"
"SP";"ANDRADINA";"61417";"3502101";"44";"87";"0,26"
"SP";"ANDRADINA";"61417";"3502101";"12";"595";"1,81"
"SP";"ANDRADINA";"61417";"3502101";"14";"20";"0,06"
"SP";"ANDRADINA";"61417";"3502101";"30";"128";"0,39"
"SP";"ANGATUBA";"61433";"3502200";"12";"261";"2,03"
"SP";"ANGATUBA";"61433";"3502200";"27";"2";"0,02"
"SP";"ANGATUBA";"61433";"3502200";"44";"64";"0,50"
"SP";"ANGATUBA";"61433";"3502200";"30";"50";"0,39"
"SP";"ANGATUBA";"61433";"3502200";"14";"13";"0,10"
"SP";"ANGATUBA";"61433";"3502200";"22";"6401";"49,72"
"SP";"ANGATUBA";"61433";"3502200";"15";"677";"5,26"
"SP";"ANGATUBA";"61433";"3502200";"13";"5399";"41,94"
"SP";"ANGATUBA";"61433";"3502200";"21";"3";"0,02"
"SP";"ANGATUBA";"61433";"3502200";"80";"1";"0,01"
"SP";"ANGATUBA";"61433";"3502200";"16";"3";"0,02"
"SP";"ANHEMBI";"61450";"3502309";"15";"140";"3,65"
"SP";"ANHEMBI";"61450";"3502309";"22";"2131";"55,51"
"SP";"ANHEMBI";"61450";"3502309";"12";"48";"1,25"
"SP";"ANHEMBI";"61450";"3502309";"16";"1";"0,03"
"SP";"ANHEMBI";"61450";"3502309";"21";"2";"0,05"
"SP";"ANHEMBI";"61450";"3502309";"44";"20";"0,52"
"SP";"ANHEMBI";"61450";"3502309";"30";"13";"0,34"
"SP";"ANHEMBI";"61450";"3502309";"13";"1482";"38,60"
"SP";"ANHEMBI";"61450";"3502309";"14";"2";"0,05"
"SP";"ANHEMBI";"61450";"3502309";"80";"0";"00,00"
"SP";"ANHEMBI";"61450";"3502309";"27";"0";"00,00"
"SP";"ANHUMAS";"61476";"3502408";"22";"1400";"54,62"
"SP";"ANHUMAS";"61476";"3502408";"15";"79";"3,08"
"SP";"ANHUMAS";"61476";"3502408";"13";"1019";"39,76"
"SP";"ANHUMAS";"61476";"3502408";"30";"5";"0,20"
"SP";"ANHUMAS";"61476";"3502408";"12";"44";"1,72"
"SP";"ANHUMAS";"61476";"3502408";"21";"1";"0,04"
"SP";"ANHUMAS";"61476";"3502408";"44";"10";"0,39"
"SP";"ANHUMAS";"61476";"3502408";"14";"5";"0,20"
"SP";"ANHUMAS";"61476";"3502408";"16";"0";"00,00"
"SP";"ANHUMAS";"61476";"3502408";"80";"0";"00,00"
"SP";"ANHUMAS";"61476";"3502408";"27";"0";"00,00"
"SP";"APARECIDA";"61492";"3502507";"13";"7346";"33,50"
"SP";"APARECIDA";"61492";"3502507";"12";"650";"2,96"
"SP";"APARECIDA";"61492";"3502507";"16";"2";"0,01"
"SP";"APARECIDA";"61492";"3502507";"21";"6";"0,03"
"SP";"APARECIDA";"61492";"3502507";"14";"18";"0,08"
"SP";"APARECIDA";"61492";"3502507";"44";"96";"0,44"
"SP";"APARECIDA";"61492";"3502507";"30";"122";"0,56"
"SP";"APARECIDA";"61492";"3502507";"80";"17";"0,08"
"SP";"APARECIDA";"61492";"3502507";"15";"1500";"6,84"
"SP";"APARECIDA";"61492";"3502507";"22";"12173";"55,51"
"SP";"APARECIDA";"61492";"3502507";"27";"0";"00,00"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"44";"4";"0,14"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"80";"1";"0,03"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"15";"92";"3,16"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"22";"1425";"49,00"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"30";"4";"0,14"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"12";"37";"1,27"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"13";"1345";"46,25"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"21";"0";"00,00"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"14";"0";"00,00"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"27";"0";"00,00"
"SP";"APARECIDA D&apos;OESTE";"61514";"3502606";"16";"0";"00,00"
"SP";"APIAÍ";"61530";"3502705";"80";"3";"0,02"
"SP";"APIAÍ";"61530";"3502705";"14";"10";"0,07"
"SP";"APIAÍ";"61530";"3502705";"16";"5";"0,04"
"SP";"APIAÍ";"61530";"3502705";"30";"40";"0,29"
"SP";"APIAÍ";"61530";"3502705";"13";"6151";"44,66"
"SP";"APIAÍ";"61530";"3502705";"21";"5";"0,04"
"SP";"APIAÍ";"61530";"3502705";"27";"5";"0,04"
"SP";"APIAÍ";"61530";"3502705";"12";"304";"2,21"
"SP";"APIAÍ";"61530";"3502705";"15";"679";"4,93"
"SP";"APIAÍ";"61530";"3502705";"22";"6466";"46,95"
"SP";"APIAÍ";"61530";"3502705";"44";"105";"0,76"
"SP";"ARAMINA";"61590";"3503000";"27";"1";"0,03"
"SP";"ARAMINA";"61590";"3503000";"22";"1457";"43,20"
"SP";"ARAMINA";"61590";"3503000";"30";"8";"0,24"
"SP";"ARAMINA";"61590";"3503000";"80";"1";"0,03"
"SP";"ARAMINA";"61590";"3503000";"14";"2";"0,06"
"SP";"ARAMINA";"61590";"3503000";"44";"13";"0,39"
"SP";"ARAMINA";"61590";"3503000";"12";"62";"1,84"
"SP";"ARAMINA";"61590";"3503000";"13";"1698";"50,34"
"SP";"ARAMINA";"61590";"3503000";"15";"131";"3,88"
"SP";"ARAMINA";"61590";"3503000";"21";"0";"00,00"
"SP";"ARAMINA";"61590";"3503000";"16";"0";"00,00"
"SP";"ARANDU";"61611";"3503109";"12";"77";"1,83"
"SP";"ARANDU";"61611";"3503109";"80";"2";"0,05"
"SP";"ARANDU";"61611";"3503109";"16";"1";"0,02"
"SP";"ARANDU";"61611";"3503109";"22";"2291";"54,34"
"SP";"ARANDU";"61611";"3503109";"44";"13";"0,31"
"SP";"ARANDU";"61611";"3503109";"13";"1689";"40,06"
"SP";"ARANDU";"61611";"3503109";"15";"134";"3,18"
"SP";"ARANDU";"61611";"3503109";"14";"5";"0,12"
"SP";"ARANDU";"61611";"3503109";"30";"4";"0,09"
"SP";"ARANDU";"61611";"3503109";"27";"0";"00,00"
"SP";"ARANDU";"61611";"3503109";"21";"0";"00,00"
"SP";"ARAPEÍ";"61646";"3503158";"12";"28";"1,57"
"SP";"ARAPEÍ";"61646";"3503158";"21";"1";"0,06"
"SP";"ARAPEÍ";"61646";"3503158";"13";"864";"48,57"
"SP";"ARAPEÍ";"61646";"3503158";"15";"79";"4,44"
"SP";"ARAPEÍ";"61646";"3503158";"22";"791";"44,46"
"SP";"ARAPEÍ";"61646";"3503158";"44";"11";"0,62"
"SP";"ARAPEÍ";"61646";"3503158";"14";"2";"0,11"
"SP";"ARAPEÍ";"61646";"3503158";"30";"3";"0,17"
"SP";"ARAPEÍ";"61646";"3503158";"16";"0";"00,00"
"SP";"ARAPEÍ";"61646";"3503158";"27";"0";"00,00"
"SP";"ARAPEÍ";"61646";"3503158";"80";"0";"00,00"
"SP";"ARARAQUARA";"61638";"3503208";"13";"59994";"46,17"
"SP";"ARARAQUARA";"61638";"3503208";"15";"7835";"6,03"
"SP";"ARARAQUARA";"61638";"3503208";"14";"76";"0,06"
"SP";"ARARAQUARA";"61638";"3503208";"16";"47";"0,04"
"SP";"ARARAQUARA";"61638";"3503208";"12";"4418";"3,40"
"SP";"ARARAQUARA";"61638";"3503208";"22";"55772";"42,92"
"SP";"ARARAQUARA";"61638";"3503208";"44";"688";"0,53"
"SP";"ARARAQUARA";"61638";"3503208";"21";"103";"0,08"
"SP";"ARARAQUARA";"61638";"3503208";"27";"26";"0,02"
"SP";"ARARAQUARA";"61638";"3503208";"30";"909";"0,70"
"SP";"ARARAQUARA";"61638";"3503208";"80";"73";"0,06"
"SP";"ARARAS";"61654";"3503307";"21";"42";"0,06"
"SP";"ARARAS";"61654";"3503307";"16";"8";"0,01"
"SP";"ARARAS";"61654";"3503307";"14";"54";"0,07"
"SP";"ARARAS";"61654";"3503307";"22";"45688";"60,74"
"SP";"ARARAS";"61654";"3503307";"12";"2346";"3,12"
"SP";"ARARAS";"61654";"3503307";"15";"4477";"5,95"
"SP";"ARARAS";"61654";"3503307";"44";"502";"0,67"
"SP";"ARARAS";"61654";"3503307";"27";"15";"0,02"
"SP";"ARARAS";"61654";"3503307";"13";"21530";"28,62"
"SP";"ARARAS";"61654";"3503307";"80";"29";"0,04"
"SP";"ARARAS";"61654";"3503307";"30";"527";"0,70"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"13";"5145";"41,08"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"15";"514";"4,10"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"27";"1";"0,01"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"30";"54";"0,43"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"80";"12";"0,10"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"21";"6";"0,05"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"12";"413";"3,30"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"14";"5";"0,04"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"16";"1";"0,01"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"44";"49";"0,39"
"SP";"ARAÇARIGUAMA";"61263";"3502754";"22";"6324";"50,50"
"SP";"ARAÇATUBA";"61557";"3502804";"80";"33";"0,03"
"SP";"ARAÇATUBA";"61557";"3502804";"30";"597";"0,52"
"SP";"ARAÇATUBA";"61557";"3502804";"12";"2501";"2,19"
"SP";"ARAÇATUBA";"61557";"3502804";"27";"11";"0,01"
"SP";"ARAÇATUBA";"61557";"3502804";"16";"14";"0,01"
"SP";"ARAÇATUBA";"61557";"3502804";"44";"484";"0,42"
"SP";"ARAÇATUBA";"61557";"3502804";"15";"6169";"5,41"
"SP";"ARAÇATUBA";"61557";"3502804";"21";"43";"0,04"
"SP";"ARAÇATUBA";"61557";"3502804";"22";"71740";"62,92"
"SP";"ARAÇATUBA";"61557";"3502804";"13";"32370";"28,39"
"SP";"ARAÇATUBA";"61557";"3502804";"14";"61";"0,05"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"12";"547";"2,91"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"14";"4";"0,02"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"15";"1006";"5,35"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"22";"11224";"59,65"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"80";"12";"0,06"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"44";"116";"0,62"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"27";"3";"0,02"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"13";"5804";"30,84"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"16";"6";"0,03"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"30";"91";"0,48"
"SP";"ARAÇOIABA DA SERRA";"61573";"3502903";"21";"5";"0,03"
"SP";"ARCO-ÍRIS";"62065";"3503356";"13";"561";"33,49"
"SP";"ARCO-ÍRIS";"62065";"3503356";"22";"977";"58,33"
